id,Тип,Подтверждено риэлтором,Количество розеток,Долгота,Количество зеркал,Цвет стен,Ремонтируется,Перепродажа,Готово к сдаче,Кол-во комнат,Площадь (фут²),Адрес,Широта,Опубликовано,Цена
210,BHK,0,4,30.698017,1,Коричневый,0,1,1,3,1754.704149,"Sector-91 Mohali,Mohali",76.679016,Dealer,77.4
211,BHK,0,7,23.185601,3,Розовый,0,1,1,3,899.795501,"Gulmohar Colony,Bhopal",77.43543299999999,Dealer,22.0
212,BHK,0,6,23.185601,0,Серый,0,1,1,2,600.117096,"Gulmohar Colony,Bhopal",77.43543299999999,Dealer,20.5
213,BHK,0,1,12.981445,3,Бежевый,0,1,1,2,718.0960197,"Jai Balaji Nagar,Chennai",80.160441,Owner,35.0
214,BHK,0,1,24.69028,2,Серый,0,1,1,3,1500.115393,"Wayle Nagar,Lalitpur",78.41889,Dealer,130.0
215,BHK,1,1,19.259521,2,Серебристый,0,1,1,2,1329.080276,"Mira Bhayandar,Mumbai",72.883037,Dealer,100.0
216,BHK,1,5,19.0164,2,Серый,1,1,0,4,1767.760468,"Prabhadevi,Mumbai",72.8294,Dealer,800.0
217,BHK,0,6,22.709679,0,Голубой,0,1,1,2,738.8888889,"Daspara,Kolkata",88.335727,Dealer,26.6
218,BHK,0,6,20.93333,0,Розовый,0,1,1,2,1025.01025,"Camp,Amravati",77.75,Owner,50.0
219,BHK,1,2,19.1145,0,Синий,1,1,0,1,321.0058182,"Andheri (East),Maharashtra",72.8712,Dealer,96.0
220,BHK,0,2,12.940685,0,Серебристый,0,1,1,2,831.0249307,"Nanmangalam,Chennai",80.177022,Dealer,39.0
221,BHK,1,4,18.5993,1,Зеленый,0,1,1,3,1623.125676,"Wakad,Pune",73.7625,Dealer,210.0
222,BHK,0,3,13.09,0,Красный,1,1,0,2,892.9986789999999,"paruthipattu,Chennai",80.27,Owner,33.8
223,BHK,1,5,28.585757,3,Зеленый,0,1,1,1,590.0202293,"Sector-120 Noida,Noida",77.396668,Owner,35.0
224,BHK,0,4,22.616946,3,Зеленый,0,1,1,2,808.3265747,"VIP Road,Kolkata",88.431928,Dealer,29.9
225,BHK,1,7,19.249861,0,Розовый,1,1,0,1,690.0033659,"Kolshet Road,Mumbai",72.96386600000001,Dealer,82.0
226,BHK,0,0,21.17,3,Красный,0,1,1,2,1150.180743,"Palanpur Jakatnaka,Surat",72.83,Owner,35.0
227,BHK,0,2,12.957468,0,Розовый,0,0,1,3,1301.176471,"Nagarbhavi,Bangalore",77.516563,Builder,55.3
228,BHK,1,2,19.1759,2,Оранжевый,0,1,1,4,3299.75686,"Mulund (West),Lalitpur",72.9522,Dealer,380.0
229,BHK,1,4,12.928575,3,Белый,1,1,0,3,1778.041191,"Harlur,Bangalore",77.58572099999999,Dealer,120.0
230,BHK,0,2,22.648322,3,Черный,0,1,1,2,850.0,"Airport,Kolkata",88.4431525,Dealer,27.2
231,BHK,1,7,30.662283,0,Коричневый,0,1,1,2,1155.747837,"Zirakpur,Chandigarh",76.822397,Dealer,37.4
232,BHK,1,4,28.50437,3,Серебристый,0,0,1,3,1610.565308,"Sector-106 Gurgaon,Gurgaon",76.996356,Dealer,100.0
233,BHK,1,4,28.629811,1,Черный,0,1,1,2,1099.937146,"Crossing Republik,Ghaziabad",77.434197,Owner,35.0
234,BHK,0,4,24.69028,0,Серебристый,0,1,1,2,1341.021859,"Ghatla,Lalitpur",78.41889,Dealer,200.0
235,BHK,0,4,23.698756,1,Коричневый,0,1,1,3,1560.410165,"Gopalpur,Asansol",86.93168,Owner,35.0
236,BHK,1,6,19.05871,0,Коричневый,1,1,0,2,751.12669,"Chembur (East),Mumbai",72.89969,Dealer,210.0
237,BHK,1,7,19.249861,2,Красный,0,0,1,1,45284.08689,"Kolshet Road,Maharashtra",72.96386600000001,Dealer,6400.0
238,BHK,0,3,30.689021,0,Оранжевый,0,1,1,2,1150.146382,"Mdc Sector-4,Panchkula",76.860403,Dealer,55.0
239,BHK,0,7,22.30287,1,Красный,0,1,1,3,2000.0,"Diwalipura,Vadodara",73.158703,Owner,70.0
240,BHK,1,1,19.076057,0,Фиолетовый,0,1,1,2,1080.190406,"Taloja,Mumbai",73.097319,Dealer,59.0
241,BHK,0,2,26.897642,1,Серый,1,1,0,2,950.0662837,"Vikas Nagar,Kanpur",80.961744,Dealer,43.0
242,BHK,0,4,19.97,0,Зеленый,0,1,1,2,1850.424056,"Dahanu,Palghar",72.73,Owner,48.0
243,BHK,0,4,20.742166,3,Фиолетовый,0,1,1,2,2000.0,"Dixit Nagar,Nagpur",80.104602,Owner,32.0
244,BHK,0,2,28.494868,2,Желтый,0,1,1,3,1690.0907309999998,"Sector-168 Noida,Noida",77.410298,Owner,95.0
245,BHK,0,3,10.52,2,Белый,0,1,1,2,1500.0,"Olari,Thrissur",76.21,Owner,45.0
246,BHK,1,4,30.662283,3,Серый,0,1,1,3,1380.006732,"Zirakpur,Chandigarh",76.822397,Dealer,41.0
247,BHK,1,0,18.52361,0,Красный,0,1,1,3,1726.3703059999998,"Bhukum,Pune",73.84778,Dealer,80.0
248,BHK,0,4,23.176444,1,Фиолетовый,0,1,1,2,1083.361458,"Bawadia Kalan,Bhopal",77.44891700000001,Owner,32.1
249,BHK,0,7,23.429799,0,Розовый,0,1,1,2,1080.246914,"Mansa,Gandhinagar",72.65585300000001,Owner,21.0
250,BHK,0,7,30.696627000000003,0,Коричневый,0,1,1,3,1375.24558,"Mohali,Chandigarh",76.693764,Dealer,42.0
251,BHK,0,7,29.666066,0,Голубой,0,1,1,2,540.0795907,"sector 4,Karnal",76.996045,Owner,19.0
252,BHK,0,7,28.5679,1,Фиолетовый,0,1,1,2,1240.694789,"Sector-50 Seawoods,Lalitpur",77.3679,Dealer,140.0
253,BHK,0,7,28.5889,0,Зеленый,0,1,1,1,690.0212313999999,"Sector 21 Ulwe,Lalitpur",77.3352,Dealer,52.0
254,BHK,1,7,26.900926,1,Серебристый,0,1,1,3,1850.0,"Raj Nagar Extension,Ghaziabad",75.775927,Dealer,59.2
255,BHK,0,6,13.04034,2,Синий,0,1,1,2,1279.978442,"Hebbal,Bangalore",77.591347,Owner,95.0
256,BHK,0,0,28.6221,2,Голубой,0,1,1,2,1156.186613,"Sector-62 Noida,Noida",77.3674,Dealer,57.0
257,BHK,0,7,19.033956,3,Бежевый,0,1,1,2,1125.082727,"Sector 10 Kharghar,Mumbai",73.075342,Dealer,85.0
258,BHK,0,1,10.0243,0,Синий,0,1,1,3,1100.0,"Edapally,Ernakulam",76.3053,Owner,55.0
259,BHK,1,4,13.092356,1,Бежевый,0,1,1,3,2178.649237,"Kogilu,Bangalore",77.61346800000001,Dealer,120.0
260,BHK,0,1,18.5481,0,Коричневый,0,1,1,2,1150.086256,"Kalyani Nagar,Pune",73.8995,Dealer,120.0
261,BHK,0,6,28.162032,3,Бежевый,0,1,1,2,1165.048544,"Thara,Bhiwadi",76.811066,Dealer,30.0
262,BHK,0,2,16.977352,2,Белый,0,1,1,2,1150.22656,"Suresh nagar,Kakinada",82.25121700000001,Owner,33.0
263,BHK,1,1,18.81667,1,Черный,0,1,1,1,655.0218341,"Khalapur,Raigad",73.26666999999999,Owner,33.0
264,BHK,0,6,12.840956,3,Серый,0,1,1,2,1128.172987,"Electronics City Phase 1,Bangalore",77.659441,Owner,72.0
265,BHK,0,0,19.77,2,Зеленый,0,1,1,2,735.8738502,"Rahata,Shirdi",74.48,Owner,28.0
266,BHK,1,2,28.365512,1,Розовый,1,1,0,3,643.4184676,"Sector 75 Faridabad,Faridabad",77.34630600000001,Dealer,26.2
267,BHK,0,5,28.569103,1,Серый,0,1,1,2,10891.4885,"Film City,Noida",77.316106,Owner,270.0
268,BHK,0,6,19.071749,0,Коричневый,0,1,1,3,1500.115393,"Sector 36 Kharghar,Lalitpur",73.080575,Dealer,130.0
269,BHK,0,4,12.840956,2,Серый,0,1,1,1,635.1132686000001,"Electronics City Phase 1,Bangalore",77.659441,Owner,31.4
270,BHK,0,1,22.54111,2,Золотистый,0,1,1,2,885.6011669,"Purbalok,Kolkata",88.33778000000001,Owner,42.5
271,BHK,0,0,12.96991,2,Розовый,0,1,1,2,984.9086577,"Banashankari,Bangalore",77.59796,Dealer,62.0
272,BHK,0,2,22.312358,0,Синий,0,1,1,2,1310.370648,"Gotri,Vadodara",73.145436,Owner,35.0
273,BHK,0,0,22.403867,3,Белый,0,1,1,3,1100.119393,"Garia,Kolkata",88.47000600000001,Owner,64.5
274,BHK,1,1,28.381971000000004,1,Розовый,0,1,1,3,1556.420233,"Sector 80 Faridabad,Faridabad",77.347688,Dealer,56.0
275,BHK,1,2,12.90015,3,Желтый,1,0,0,2,1102.12766,"Sholinganallur,Chennai",80.22791,Dealer,51.8
276,BHK,0,2,18.578765,1,Синий,0,1,1,2,1150.054765,"Dhanori,Pune",73.890693,Dealer,63.0
277,BHK,0,0,22.485533,0,Красный,0,1,1,3,1250.0,"Bagha Jatin,Kolkata",88.377625,Owner,70.0
278,BHK,1,2,23.352,3,Розовый,1,1,0,3,1483.429774,"Namkum,Ranchi",85.375,Dealer,56.4
279,BHK,0,3,13.031849,1,Розовый,0,1,1,2,598.1595092,"Mevalurkuppam,Kanchipuram",80.006479,Owner,19.5
280,BHK,0,5,26.773189,0,Фиолетовый,0,1,1,3,1091.165083,"New Sanganer Road,Jaipur",75.61191,Dealer,31.0
281,BHK,1,7,19.239813,1,Бежевый,0,1,1,3,1330.229465,"Manpada,Mumbai",72.962722,Dealer,160.0
282,BHK,0,4,13.086769,0,Фиолетовый,0,1,1,3,1315.223238,"Anna Nagar West,Chennai",80.191135,Dealer,97.8
283,BHK,0,0,22.352866,1,Бежевый,0,1,1,2,872.0930232999999,"Inda,Kharagpur",87.337165,Owner,22.5
284,BHK,0,6,18.45466,1,Фиолетовый,0,1,1,2,1375.205255,"Kondhwa Budruk,Pune",73.871891,Owner,67.0
285,BHK,0,1,12.924893,2,Серый,0,1,1,2,1100.052383,"Bhoganhalli,Bangalore",77.700727,Owner,63.0
286,BHK,0,4,18.744775,3,Фиолетовый,0,1,1,1,650.0847937000001,"Chakan,Pune",73.823649,Owner,23.0
287,BHK,0,2,20.29613,3,Желтый,1,1,0,2,975.2925878,"Gothapatna,Bhubaneswar",85.741152,Owner,30.0
288,BHK,1,3,24.69028,1,Золотистый,1,1,0,2,1016.191315,"Oshiwara,Lalitpur",78.41889,Dealer,150.0
289,BHK,0,5,24.69028,1,Красный,0,1,1,2,940.0705053,"Taloja,Lalitpur",78.41889,Dealer,40.0
290,BHK,0,5,12.96991,2,Голубой,0,1,1,2,1200.14771,"Shampura,Bangalore",77.59796,Owner,65.0
291,BHK,0,6,18.973908,1,Зеленый,0,1,1,2,1200.0,"Sector-9 Ulwe,Maharashtra",73.02510600000001,Dealer,120.0
292,BHK,0,3,19.1849,0,Серый,0,1,1,3,1159.840522,"Malad (West),Maharashtra",72.8347,Dealer,160.0
293,BHK,0,3,12.96991,2,Фиолетовый,0,1,1,3,1079.913607,"Mysore Road,Bangalore",77.59796,Owner,45.0
294,BHK,0,2,19.957301,0,Зеленый,0,1,1,2,1101.159888,"Shankar Kalat Nagar,Pune",73.839897,Dealer,75.0
295,BHK,0,3,13.09,2,Серый,0,1,1,2,1019.830028,"Kathirvedu,Chennai",80.27,Owner,54.0
296,BHK,0,7,30.340839000000003,3,Коричневый,0,1,1,3,1313.1497359999998,"Mahesh Nagar,Patna",76.866762,Owner,72.0
297,BHK,0,1,12.96991,2,Розовый,0,1,1,3,1859.816343,"Akshaya Nagar,Bangalore",77.59796,Dealer,160.0
298,BHK,0,4,22.802995000000003,1,Зеленый,0,1,1,3,1950.235373,"Kadma,Jamshedpur",86.167625,Dealer,58.0
299,BHK,0,1,22.5,0,Красный,0,1,1,3,1154.142088,"Tollygunge,Kolkata",88.35,Owner,45.0
300,BHK,0,5,30.714837,1,Коричневый,0,1,1,3,1225.073164,"Sector-44 A chandigarh,Chandigarh",76.751896,Owner,180.0
301,BHK,0,1,21.142359,1,Голубой,0,1,1,2,1271.070615,"Dindoli,Surat",72.862596,Owner,27.9
302,BHK,1,1,19.222101,0,Желтый,1,1,0,3,930.8320206,"Balkum,Mumbai",72.988231,Dealer,130.0
303,BHK,1,1,19.128324,0,Голубой,0,1,1,3,1877.410189,"4 Bunglows,Maharashtra",72.825408,Dealer,370.0
304,BHK,0,3,13.932733,0,Оранжевый,0,1,1,2,1163.101604,"Ashoka Nagar,Pune",75.55927199999999,Dealer,87.0
305,BHK,0,0,26.472739,1,Серый,0,1,1,2,1250.0,"Keshav Nagar,Kanpur",80.27631,Dealer,36.0
306,BHK,1,5,28.381971000000004,3,Голубой,0,1,1,3,1840.317101,"Sector 80 Faridabad,Faridabad",77.347688,Dealer,65.0
307,BHK,1,4,19.371618,1,Черный,0,1,1,3,1166.213139,"Pokhran-2,Maharashtra",72.824114,Dealer,210.0
308,BHK,0,7,18.96667,2,Розовый,0,1,1,2,910.0686688,"Dhokali,Mumbai",72.83333,Dealer,110.0
309,BHK,0,0,12.72,2,Желтый,0,1,1,2,950.269243,"Dharga,Hosur",77.82,Owner,30.0
310,BHK,0,2,13.019578,0,Синий,0,1,1,4,3584.229391,"Ambedkar Nagar,Bangalore",77.017574,Dealer,290.0
311,BHK,0,6,18.61649,1,Оранжевый,0,1,1,2,1211.895218,"Vallabh Nagar,Maharashtra",73.818299,Dealer,390.0
312,BHK,1,1,28.431862,1,Белый,1,1,0,3,1931.09197,"Sector 88 Faridabad,Faridabad",77.351104,Dealer,69.5
313,BHK,1,6,30.594843,0,Золотистый,0,1,1,3,1349.55015,"Dera Bassi,Chandigarh",76.84983000000001,Dealer,40.5
314,BHK,0,4,19.2167,0,Белый,1,1,0,1,708.8888889,"Dombivli (East),Lalitpur",73.0833,Dealer,31.9
315,BHK,0,3,13.143,2,Розовый,0,1,1,2,1134.141572,"Hunasamaranahalli,Bangalore",77.619,Owner,58.0
316,BHK,0,0,26.86056,1,Голубой,0,1,1,2,1177.059855,"Faizabad Road,Lucknow",80.91583,Dealer,47.0
317,BHK,0,1,13.008071,0,Серебристый,0,1,1,2,1188.461538,"Banaswadi,Bangalore",77.65129499999999,Dealer,61.8
318,BHK,0,6,18.595456,3,Голубой,0,1,1,2,800.0,"Lohegaon,Pune",73.946088,Owner,38.0
319,BHK,0,3,19.48,2,Зеленый,0,0,1,2,1160.3375529999998,"Paithan Road,Aurangabad",75.38,Builder,38.5
320,BHK,0,5,19.894104,0,Золотистый,0,1,1,3,1334.927276,"Padur,Chennai",102.136839,Owner,67.0
321,BHK,1,0,24.69028,1,Зеленый,0,1,1,1,720.0338839,"Poonam Gardens,Lalitpur",78.41889,Dealer,68.0
322,BHK,0,0,28.5216,3,Серебристый,0,1,1,2,1150.218542,"Sector-93 Noida,Noida",77.3863,Owner,50.0
323,BHK,0,5,28.638934000000003,1,Черный,0,1,1,1,1162.582722,"Kaushambi,Ghaziabad",77.32645699999999,Owner,65.0
324,BHK,0,1,12.9953,2,Серебристый,0,1,1,3,1401.105316,"Besant Nagar,Chennai",80.2672,Dealer,180.0
325,BHK,1,4,12.9958935,1,Белый,0,1,1,3,1608.422284,"Whitefield,Bangalore",77.761394,Dealer,110.0
326,BHK,0,2,12.84934,1,Серый,0,1,1,3,1300.390117,"Koppa - Begur Rd, Eagle Ridge, Ckikkakammana halli,Bangalore",77.602389,Owner,40.0
327,BHK,0,6,26.117108,1,Розовый,0,1,1,2,933.0985915,"Beltola,Guwahati",91.802088,Dealer,53.0
328,BHK,1,3,26.781748,0,Серебристый,0,1,1,2,1336.302895,"Sushant Golf City,Lucknow",81.006714,Dealer,48.0
329,BHK,0,3,19.038205,3,Синий,0,1,1,4,3044.14003,"Sector-34A Kharghar,Mumbai",73.06612,Dealer,300.0
330,BHK,0,2,22.620289,0,Коричневый,0,1,1,2,989.0730972,"Teghoria,Kolkata",88.43493000000001,Owner,52.5
331,BHK,0,1,28.51583,1,Зеленый,0,1,1,2,949.754902,"Mehrauli,Ghaziabad",77.1775,Owner,31.0
332,BHK,0,1,21.037403,2,Фиолетовый,0,1,1,3,1300.006933,"Chandrakant Dhuru Wadi,Maharashtra",76.507922,Dealer,750.0
333,BHK,1,1,19.18,3,Золотистый,1,1,0,2,849.5670995999999,"Thane West,Mumbai",72.96333,Dealer,78.5
334,BHK,1,1,28.480312,2,Оранжевый,0,1,1,3,1744.732251,"Sector-67A Gurgaon,Gurgaon",77.107771,Dealer,130.0
335,BHK,0,4,19.1347,1,Желтый,0,1,1,3,1354.462955,"Jogeshwari (East),Lalitpur",72.8553,Dealer,300.0
336,BHK,0,4,12.778033,2,Серый,0,1,1,2,919.1176471,"Jigani,Bangalore",77.632191,Owner,30.0
337,BHK,0,5,18.65,1,Серый,0,1,1,1,550.017188,"Chendhare,Raigad",72.88,Owner,32.0
338,BHK,0,4,13.0727,2,Желтый,0,1,1,2,900.0562535,"Bhoopsandra,Bangalore",77.318754,Owner,48.0
339,BHK,1,5,18.510418,1,Черный,0,1,1,3,1355.08346,"Bavdhan,Pune",73.781944,Dealer,89.3
340,BHK,0,0,28.783038,3,Синий,0,1,1,3,1100.352113,"Tronica City,Ghaziabad",77.260125,Owner,25.0
341,BHK,0,4,19.216097,3,Оранжевый,0,1,1,3,1470.7684769999998,"Sector-8 Ulwe,Mumbai",72.821721,Dealer,120.0
342,BHK,0,4,28.409264,2,Серебристый,0,1,1,4,2318.691228,"Sector-49 Gurgaon,Gurgaon",77.05018000000001,Dealer,180.0
343,BHK,0,3,12.928575,2,Белый,0,1,1,2,1250.0,"Harlur,Bangalore",77.58572099999999,Dealer,70.0
344,BHK,0,3,19.040416,0,Фиолетовый,0,1,1,2,1220.084467,"Sector 15 Kharghar,Lalitpur",73.078151,Dealer,130.0
345,BHK,1,5,12.928575,0,Бежевый,0,0,1,3,1229.268293,"Jakkur,Bangalore",77.58572099999999,Builder,50.4
346,BHK,0,0,24.69028,2,Синий,0,1,1,1,660.0324939,"Taloja Panchanand,Lalitpur",78.41889,Dealer,32.5
347,BHK,1,3,12.925,2,Бежевый,0,1,1,3,2508.623393,"8th Block Jayanagar,Bangalore",77.595,Dealer,320.0
348,BHK,0,5,12.9958935,2,Коричневый,0,1,1,3,2278.820375,"Whitefield,Bangalore",77.761394,Dealer,170.0
349,BHK,0,5,35.0,2,Красный,0,1,1,2,1200.048002,"7th Phase JP Nagar,Bangalore",136.0,Owner,100.0
350,BHK,0,3,28.5216,2,Оранжевый,0,1,1,2,1110.213969,"Sector-93 B Noida,Noida",77.3863,Dealer,55.0
351,BHK,0,2,30.657375,3,Синий,0,1,1,4,1679.731243,"Dhakoli,Mohali",76.85385500000001,Owner,45.0
352,BHK,0,1,21.111278,0,Красный,0,1,1,2,950.0542888,"Ashirwad Nagar,Nagpur",79.114391,Owner,35.0
353,BHK,1,3,16.05654,0,Зеленый,0,1,1,2,840.1155159,"Malvan,Sindhudurg",73.46875,Owner,32.0
354,BHK,1,0,28.526624,3,Красный,0,0,1,4,3846.153846,"Sector-108 Noida,Noida",77.37671800000001,Dealer,250.0
355,BHK,1,7,28.5822,3,Зеленый,0,1,1,2,1153.003574,"Sector 20 Ulwe,Lalitpur",77.3293,Dealer,100.0
356,BHK,0,6,30.292178000000003,1,Золотистый,0,1,1,2,1100.110011,"Jagriti Vihar,Meerut",78.068793,Owner,40.0
357,BHK,1,6,30.594843,2,Серый,0,1,1,3,1900.161031,"Dera Bassi,Chandigarh",76.84983000000001,Dealer,59.0
358,BHK,0,0,22.54111,3,Золотистый,0,1,1,2,919.8423127,"Rajarhat,Kolkata",88.33778000000001,Dealer,35.0
359,BHK,0,7,12.90025,2,Голубой,0,1,1,3,1849.894292,"Billekahalli,Bangalore",77.60103000000001,Dealer,140.0
360,BHK,0,6,14.415772,2,Оранжевый,0,1,1,2,1260.311641,"BV Nagar,Nellore",79.964576,Owner,27.5
361,BHK,1,7,28.429614,0,Красный,1,1,0,3,1615.1419560000002,"Sector-150 Noida,Noida",77.481711,Dealer,76.8
362,BHK,1,0,19.141644,0,Желтый,1,1,0,2,650.6745326,"Jogeshwari (West),Mumbai",72.842908,Dealer,150.0
363,BHK,0,3,12.96991,2,Черный,0,1,1,3,1545.117429,"Doddakammanahalli,Bangalore",77.59796,Owner,50.0
364,BHK,0,2,22.605438,2,Красный,0,1,1,2,834.2857142999999,"Kestopur,Kolkata",88.422084,Dealer,29.2
365,BHK,0,1,18.480279,3,Золотистый,0,1,1,2,815.056313,"Hingne Khurd,Pune",73.830867,Owner,55.0
366,BHK,0,6,13.0352,2,Зеленый,0,1,1,4,2475.247525,"Sanjay nagar,Bangalore",77.5772,Owner,230.0
367,BHK,1,1,30.74,3,Золотистый,0,1,1,2,1090.985678,"Kharar,Mohali",76.65,Dealer,25.9
368,BHK,0,4,28.6221,1,Голубой,0,1,1,2,1250.0,"Sector-62 Noida,Noida",77.3674,Owner,65.0
369,BHK,0,2,12.96991,3,Золотистый,0,1,1,4,3000.0,"Varsova Layout,Bangalore",77.59796,Owner,90.0
370,BHK,1,7,12.919423,1,Желтый,0,1,1,2,1178.032188,"Rajarajeshwari Nagar,Bangalore",77.522774,Dealer,71.0
371,BHK,1,1,28.522931,2,Серебристый,0,1,1,2,1932.536894,"Sector-128 Noida,Noida",77.357078,Dealer,110.0
372,BHK,0,7,18.973908,2,Красный,0,1,1,2,1132.502831,"Ulwe,Mumbai",73.02510600000001,Dealer,100.0
373,BHK,1,0,19.239813,0,Синий,0,1,1,2,1087.885617,"Manpada,Mumbai",72.962722,Dealer,140.0
374,BHK,0,4,26.469334000000003,3,Золотистый,1,1,0,2,800.1488649,"gyan vihar,Ajmer",74.602014,Owner,21.5
375,BHK,1,1,13.11389,1,Черный,1,0,0,1,628.9308176,"Yelahanka,Bangalore",77.59833,Dealer,37.0
376,BHK,0,5,22.5922,0,Зеленый,0,1,1,3,2051.158301,"New Town,Kolkata",88.484911,Dealer,85.0
377,BHK,0,5,22.54111,0,Зеленый,0,1,1,3,1550.14236,"Salt Lake,Kolkata",88.33778000000001,Dealer,98.0
378,BHK,1,4,21.17,0,Черный,1,1,0,3,1680.107527,"Palanpur,Surat",72.83,Dealer,50.0
379,BHK,0,7,28.57,3,Розовый,0,1,1,3,1500.150015,"Bhangel,Noida",77.32,Owner,50.0
380,BHK,1,6,23.163669,2,Розовый,0,1,1,2,980.7928075,"Kolar Road,Bhopal",77.422617,Owner,24.0
381,BHK,0,5,17.815234,2,Серый,0,1,1,3,2200.0,"Madhurawada,Visakhapatnam",83.35818,Owner,66.0
382,BHK,0,1,30.752321,3,Серый,0,1,1,2,1338.51468,"Sector-15 Bahadurgarh,Bahadurgarh",76.772816,Dealer,31.0
383,BHK,0,7,19.18,2,Желтый,0,1,1,5,2730.136507,"Thane West,Lalitpur",72.96333,Dealer,390.0
384,BHK,0,5,22.288976,2,Золотистый,0,1,1,3,1500.484027,"Bhayli,Vadodara",73.128222,Owner,31.0
385,BHK,0,3,22.7,0,Зеленый,0,1,1,2,796.0,"Madhyamgram,Kolkata",88.45,Dealer,19.9
386,BHK,0,4,22.7808,2,Коричневый,1,0,0,2,848.0,"Adityapur,Jamshedpur",86.1522,Builder,21.2
387,BHK,1,5,28.392679,0,Оранжевый,0,1,1,3,1895.285477,"Sector 81 Faridabad,Faridabad",77.344375,Dealer,80.0
388,BHK,0,7,28.5942,2,Зеленый,0,1,1,3,1750.18423,"Sector-61 Noida,Noida",77.3675,Dealer,95.0
389,BHK,0,4,21.0,0,Коричневый,0,1,1,3,1627.486438,"Iritty,Kannur",77.0,Dealer,45.0
390,BHK,0,6,13.144144,1,Голубой,0,1,1,2,765.228038,"Nelamangala,Bangalore",77.340868,Owner,25.0
391,BHK,0,1,21.268381,2,Белый,0,1,1,2,1170.128846,"Kopara,Maharashtra",77.915674,Dealer,89.0
392,BHK,0,7,28.9196,3,Белый,0,1,1,3,1610.017889,"Vaibhav Khand,Ghaziabad",76.8972,Dealer,72.0
393,BHK,0,1,22.5922,2,Коричневый,0,1,1,3,1478.725878,"New Town,Kolkata",88.484911,Dealer,63.6
394,BHK,0,7,28.564519,2,Желтый,0,1,1,2,935.1469517,"Sector-49 Noida,Noida",77.366816,Owner,38.5
395,BHK,0,6,27.159696000000004,3,Синий,0,1,1,2,1049.868766,"Shyam Nagar,Nagpur",75.708984,Owner,32.0
396,BHK,1,3,19.128324,2,Серый,0,1,1,3,1605.941985,"4 Bunglows,Mumbai",72.825408,Dealer,320.0
397,BHK,0,6,20.7,3,Золотистый,1,1,0,2,551.0142294999999,"Nahur East,Maharashtra",75.68333,Dealer,91.0
398,BHK,0,7,18.58584,2,Розовый,0,1,1,3,1401.919551,"Chandivali,Maharashtra",73.471734,Dealer,260.0
399,BHK,0,1,12.987248,0,Зеленый,0,1,1,3,1494.023904,"Maithri Layout,Bangalore",77.756149,Owner,120.0
400,BHK,0,4,22.3,3,Голубой,0,1,1,2,1100.110011,"Vishwas Colony,Vadodara",73.2,Owner,60.0
401,BHK,0,4,11.060813,0,Белый,0,1,1,2,1498.127341,"Ganapathy,Coimbatore",76.970641,Owner,120.0
402,BHK,0,4,26.807408,0,Красный,0,1,1,2,806.6477503,"Pratap Nagar,Jaipur",75.83865899999999,Owner,19.9
403,BHK,0,3,12.9958935,0,Синий,0,1,1,2,1215.066829,"Whitefield,Bangalore",77.761394,Owner,70.0
404,BHK,0,0,20.595081,1,Коричневый,0,1,1,2,1150.404772,"Ganeshwadi,Valsad",72.92757399999999,Owner,27.0
405,BHK,0,0,18.52361,2,Серый,0,1,1,1,520.0208008000001,"Wanowrie,Pune",73.84778,Owner,30.0
406,BHK,0,1,28.403138,3,Желтый,0,1,1,2,1400.233372,"Sector 65 Faridabad,Faridabad",77.070052,Owner,36.0
407,BHK,0,6,30.65,2,Синий,0,1,1,2,891.8617614,"Zirakpur,Mohali",76.82,Owner,24.0
408,BHK,1,4,18.637802,3,Синий,0,1,1,2,1076.084841,"Punawale,Pune",73.745912,Dealer,55.3
409,BHK,0,1,22.680731,2,Черный,0,1,1,2,650.0956022999999,"New Barrakpur,Kolkata",88.442807,Owner,17.0
410,BHK,0,7,18.3,0,Белый,0,1,1,2,1000.0,"Chipurupalli,Vizianagaram",83.5667,Owner,22.0
411,BHK,0,5,4.575,1,Зеленый,0,1,1,1,699.9705276000001,"Nahur East,Mumbai",13.68139,Dealer,95.0
412,BHK,0,5,13.100352,2,Желтый,0,1,1,2,1099.952176,"Padi Kuppam,Chennai",80.190686,Owner,69.0
413,BHK,0,5,13.114624,0,Белый,0,1,1,2,678.0810307,"Korattur,Chennai",80.188519,Owner,40.0
414,BHK,1,2,13.11389,0,Зеленый,0,1,1,3,1000.0,"Yelahanka,Bangalore",77.59833,Dealer,75.0
415,BHK,1,6,28.525772,2,Фиолетовый,0,1,1,4,4738.675958,"Sector-112 Gurgaon,Gurgaon",77.013644,Dealer,340.0
416,BHK,0,7,13.09,1,Черный,0,1,1,3,1166.407465,"Okkiyam,Chennai",80.27,Owner,120.0
417,BHK,0,2,22.312358,3,Зеленый,0,1,1,3,1950.35461,"Gotri,Vadodara",73.145436,Dealer,55.0
418,BHK,0,0,9.930471,2,Розовый,0,1,1,3,1643.36522,"Kakkanad,Kochi",76.271273,Dealer,67.0
419,BHK,0,0,19.0705,2,Оранжевый,0,1,1,4,2400.024,"Khar West,Lalitpur",72.8309,Dealer,800.0
420,BHK,1,0,18.49667,2,Красный,0,1,1,2,922.8497601,"Hadapsar,Pune",73.94167,Owner,50.0
421,BHK,1,7,19.249861,2,Синий,1,1,0,1,687.0019236,"Kolshet Road,Mumbai",72.96386600000001,Dealer,75.0
